HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Alias symbols	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:5487	IGHD1OR15-1A	immunoglobulin heavy diversity 1/OR15-1A (non-functional)	Approved	immunoglobulin gene		IGHD1/OR15-1A, IGHD1OR151A	15q11.2	28335	ENSG00000271336	OTTHUMG00000184580	350	Immunoglobulin heavy (IGH) orphons
HGNC:5488	IGHD1OR15-1B	immunoglobulin heavy diversity 1/OR15-1B (non-functional)	Approved	immunoglobulin gene		IGHD1/OR15-1B, IGHD1OR151B	15q11.2	28334	ENSG00000270185	OTTHUMG00000184585	350	Immunoglobulin heavy (IGH) orphons
HGNC:5493	IGHD2OR15-2A	immunoglobulin heavy diversity 2/OR15-2A (non-functional)	Approved	immunoglobulin gene		IGHD2/OR15-2A, IGHD2OR152A	15q11.2	28333	ENSG00000282599	OTTHUMG00000184594	350	Immunoglobulin heavy (IGH) orphons
HGNC:5494	IGHD2OR15-2B	immunoglobulin heavy diversity 2/OR15-2B (non-functional)	Approved	immunoglobulin gene		IGHD2/OR15-2B, IGHD2OR152B	15q11.2	28332	ENSG00000282268	OTTHUMG00000184595	350	Immunoglobulin heavy (IGH) orphons
HGNC:5500	IGHD3OR15-3A	immunoglobulin heavy diversity 3/OR15-3A (non-functional)	Approved	immunoglobulin gene		IGHD3/OR15-3A, IGHD3OR153A	15q11.2	28331	ENSG00000282520	OTTHUMG00000184598	350	Immunoglobulin heavy (IGH) orphons
HGNC:5501	IGHD3OR15-3B	immunoglobulin heavy diversity 3/OR15-3B (non-functional)	Approved	immunoglobulin gene		IGHD3/OR15-3B, IGHD3OR153B	15q11.2	28330	ENSG00000282089	OTTHUMG00000184596	350	Immunoglobulin heavy (IGH) orphons
HGNC:5506	IGHD4OR15-4A	immunoglobulin heavy diversity 4/OR15-4A (non-functional)	Approved	immunoglobulin gene		IGHD4/OR15-4A, IGHD4OR154A	15q11.2	28329	ENSG00000271317	OTTHUMG00000184621	350	Immunoglobulin heavy (IGH) orphons
HGNC:5507	IGHD4OR15-4B	immunoglobulin heavy diversity 4/OR15-4B (non-functional)	Approved	immunoglobulin gene		IGHD4/OR15-4B, IGHD4OR154B	15q11.2	28328	ENSG00000270451	OTTHUMG00000184611	350	Immunoglobulin heavy (IGH) orphons
HGNC:5512	IGHD5OR15-5A	immunoglobulin heavy diversity 5/OR15-5A (non-functional)	Approved	immunoglobulin gene		IGHD5/OR15-5A, IGHD5OR155A	15q11.2	28327	ENSG00000270961	OTTHUMG00000184622	350	Immunoglobulin heavy (IGH) orphons
HGNC:5513	IGHD5OR15-5B	immunoglobulin heavy diversity 5/OR15-5B (non-functional)	Approved	immunoglobulin gene		IGHD5/OR15-5B, IGHD5OR155B	15q11.2	28326	ENSG00000270824	OTTHUMG00000184624	350	Immunoglobulin heavy (IGH) orphons
HGNC:5524	IGHEP2	immunoglobulin heavy constant epsilon P2 (pseudogene)	Approved	immunoglobulin pseudogene			9p24.1	3499	ENSG00000254017	OTTHUMG00000019482	350	Immunoglobulin heavy (IGH) orphons
HGNC:5563	IGHV1OR15-1	immunoglobulin heavy variable 1/OR15-1 (non-functional)	Approved	immunoglobulin gene		IGHV1/OR15-1	15q11.2	388077	ENSG00000270505	OTTHUMG00000184670	350	Immunoglobulin heavy (IGH) orphons
HGNC:5564	IGHV1OR15-2	immunoglobulin heavy variable 1/OR15-2 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV1/OR15-2	15q11.1	100287128	ENSG00000259337	OTTHUMG00000176334	350	Immunoglobulin heavy (IGH) orphons
HGNC:5565	IGHV1OR15-3	immunoglobulin heavy variable 1/OR15-3 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV1/OR15-3	15q11.2	646370	ENSG00000271288	OTTHUMG00000184673	350	Immunoglobulin heavy (IGH) orphons
HGNC:5566	IGHV1OR15-4	immunoglobulin heavy variable 1/OR15-4 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV1/OR15-4	15q11.2	646379	ENSG00000270356	OTTHUMG00000176336	350	Immunoglobulin heavy (IGH) orphons
HGNC:5567	IGHV1OR15-5	immunoglobulin heavy variable 1/OR15-5 (non-functional)	Approved	immunoglobulin gene		IGHV1/OR15-5	15q11.2 not on reference assembly	100384884			350	Immunoglobulin heavy (IGH) orphons
HGNC:5568	IGHV1OR15-6	immunoglobulin heavy variable 1/OR15-6 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV1/OR15-6	15q11.2	28320	ENSG00000270685	OTTHUMG00000184707	350	Immunoglobulin heavy (IGH) orphons
HGNC:5569	IGHV1OR15-9	immunoglobulin heavy variable 1/OR15-9 (non-functional)	Approved	immunoglobulin gene	VSIG7	IGHV1/OR15-9, IGHV1OR159	15q11.1	390531	ENSG00000188403	OTTHUMG00000171652	350	Immunoglobulin heavy (IGH) orphons
HGNC:5570	IGHV1OR16-1	immunoglobulin heavy variable 1/OR16-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV1/OR16-1	16p11.2	28315	ENSG00000261704	OTTHUMG00000176645	350	Immunoglobulin heavy (IGH) orphons
HGNC:5571	IGHV1OR16-2	immunoglobulin heavy variable 1/OR16-2 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV1/OR16-2	16p11.2	28314	ENSG00000259852	OTTHUMG00000176445	350	Immunoglobulin heavy (IGH) orphons
HGNC:5572	IGHV1OR16-3	immunoglobulin heavy variable 1/OR16-3 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV1/OR16-3	16p11.2	28313	ENSG00000260048	OTTHUMG00000176557	350	Immunoglobulin heavy (IGH) orphons
HGNC:5573	IGHV1OR16-4	immunoglobulin heavy variable 1/OR16-4 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV1/OR16-4	16p11.2	28312	ENSG00000259997	OTTHUMG00000176448	350	Immunoglobulin heavy (IGH) orphons
HGNC:38040	IGHV1OR21-1	immunoglobulin heavy variable 1/OR21-1 (non-functional)	Approved	immunoglobulin gene		IGHV1/OR21-1	21p11.2	390530	ENSG00000277282	OTTHUMG00000188295	350	Immunoglobulin heavy (IGH) orphons
HGNC:5579	IGHV2OR16-5	immunoglobulin heavy variable 2/OR16-5 (non-functional)	Approved	immunoglobulin gene		IGHV2/OR16-5	16p11.2	100129631	ENSG00000259303	OTTHUMG00000152881	350	Immunoglobulin heavy (IGH) orphons
HGNC:5633	IGHV3OR15-7	immunoglobulin heavy variable 3/OR15-7 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV3/OR15-7	15q11.2	28318	ENSG00000259490	OTTHUMG00000171835	350	Immunoglobulin heavy (IGH) orphons
HGNC:5634	IGHV3OR16-10	immunoglobulin heavy variable 3/OR16-10 (non-functional)	Approved	immunoglobulin gene		IGHV3/OR16-10	16p11.2	28306	ENSG00000233732	OTTHUMG00000176446	350	Immunoglobulin heavy (IGH) orphons
HGNC:5635	IGHV3OR16-11	immunoglobulin heavy variable 3/OR16-11 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV3/OR16-11	16p11.2	28305	ENSG00000270318	OTTHUMG00000184731	350	Immunoglobulin heavy (IGH) orphons
HGNC:5636	IGHV3OR16-12	immunoglobulin heavy variable 3/OR16-12 (non-functional)	Approved	immunoglobulin gene		IGHV3/OR16-12	16p11.2	28304	ENSG00000270467	OTTHUMG00000176355	350	Immunoglobulin heavy (IGH) orphons
HGNC:5637	IGHV3OR16-13	immunoglobulin heavy variable 3/OR16-13 (non-functional)	Approved	immunoglobulin gene		IGHV3/OR16-13	16p11.2	100287372	ENSG00000271178	OTTHUMG00000176357	350	Immunoglobulin heavy (IGH) orphons
HGNC:5638	IGHV3OR16-14	immunoglobulin heavy variable 3/OR16-14 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV3/OR16-14	16p11.2	100568447			350	Immunoglobulin heavy (IGH) orphons
HGNC:5639	IGHV3OR16-15	immunoglobulin heavy variable 3/OR16-15 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV3/OR16-15	16p11.2	28301	ENSG00000261834	OTTHUMG00000176442	350	Immunoglobulin heavy (IGH) orphons
HGNC:5640	IGHV3OR16-16	immunoglobulin heavy variable 3/OR16-16 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV3/OR16-16	16p11.2	28300	ENSG00000259842	OTTHUMG00000176367	350	Immunoglobulin heavy (IGH) orphons
HGNC:5641	IGHV3OR16-6	immunoglobulin heavy variable 3/OR16-6 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV3/OR16-6	16p11.2	647187	ENSG00000270864	OTTHUMG00000176443	350	Immunoglobulin heavy (IGH) orphons
HGNC:5642	IGHV3OR16-7	immunoglobulin heavy variable 3/OR16-7 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV3/OR16-7	16p11.2	28309	ENSG00000271620	OTTHUMG00000184739	350	Immunoglobulin heavy (IGH) orphons
HGNC:5643	IGHV3OR16-8	immunoglobulin heavy variable 3/OR16-8 (non-functional)	Approved	immunoglobulin gene		IGHV3/OR16-8	16p11.2	388255	ENSG00000271130	OTTHUMG00000176449	350	Immunoglobulin heavy (IGH) orphons
HGNC:5644	IGHV3OR16-9	immunoglobulin heavy variable 3/OR16-9 (non-functional)	Approved	immunoglobulin gene		IGHV3/OR16-9	16p11.2	28307	ENSG00000270472	OTTHUMG00000184753	350	Immunoglobulin heavy (IGH) orphons
HGNC:5658	IGHV4OR15-8	immunoglobulin heavy variable 4/OR15-8 (non-functional)	Approved	immunoglobulin gene	VSIG6	IGHV4/OR15-8, IGHV4OR158	15q11.2	28317	ENSG00000259261	OTTHUMG00000171934	350	Immunoglobulin heavy (IGH) orphons
HGNC:5477	IGH	immunoglobulin heavy locus	Approved	gene with protein product	IGHDY1, IGH@		14q32.33	3492			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5554	IGHV1-46	immunoglobulin heavy variable 1-46	Approved	immunoglobulin gene			14q32.33	28465	ENSG00000211962	OTTHUMG00000151963	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5665	IGHV7-4-1	immunoglobulin heavy variable 7-4-1	Approved	immunoglobulin gene			14q32.33	57289	ENSG00000282122	OTTHUMG00000191141	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5666	IGHV7-40	immunoglobulin heavy variable 7-40 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28381	ENSG00000253467	OTTHUMG00000152088	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5663	IGHV7-27	immunoglobulin heavy variable 7-27 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28383	ENSG00000254326	OTTHUMG00000152070	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5667	IGHV7-56	immunoglobulin heavy variable 7-56 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28380	ENSG00000253131	OTTHUMG00000151975	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5664	IGHV7-34-1	immunoglobulin heavy variable 7-34-1 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28382	ENSG00000253325	OTTHUMG00000152085	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5669	IGHV7-81	immunoglobulin heavy variable 7-81 (non-functional)	Approved	immunoglobulin gene			14q32.33	28378	ENSG00000211979	OTTHUMG00000151731	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5670	IGHVII-1-1	immunoglobulin heavy variable (II)-1-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-1-1	14q32.33	28377	ENSG00000254279	OTTHUMG00000152325	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5671	IGHVII-15-1	immunoglobulin heavy variable (II)-15-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-15-1	14q32.33	28376	ENSG00000253458	OTTHUMG00000152275	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5672	IGHVII-20-1	immunoglobulin heavy variable (II)-20-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-20-1	14q32.33	28375			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5673	IGHVII-22-1	immunoglobulin heavy variable (II)-22-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-22-1	14q32.33	28374	ENSG00000253345	OTTHUMG00000152102	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5674	IGHVII-26-2	immunoglobulin heavy variable (II)-26-2 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-26-2	14q32.33	28373	ENSG00000253482	OTTHUMG00000152066	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5675	IGHVII-28-1	immunoglobulin heavy variable (II)-28-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-28-1	14q32.33	28372	ENSG00000253149	OTTHUMG00000152101	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5555	IGHV1-58	immunoglobulin heavy variable 1-58	Approved	immunoglobulin gene			14q32.33	28464	ENSG00000211968	OTTHUMG00000151953	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5676	IGHVII-30-1	immunoglobulin heavy variable (II)-30-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-30-1	14q32.33	28371	ENSG00000253491	OTTHUMG00000152099	349	Immunoglobulin heavy locus at 14q32.33
HGNC:52400	IGHVII-30-21	immunoglobulin heavy variable (II)-30-21 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-30-21	14q32.33	107548099	ENSG00000283607	OTTHUMG00000191969	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5677	IGHVII-31-1	immunoglobulin heavy variable (II)-31-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-31-1	14q32.33 not on reference assembly	28370		OTTHUMG00000191969	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5678	IGHVII-33-1	immunoglobulin heavy variable (II)-33-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-33-1	14q32.33	28369	ENSG00000254203	OTTHUMG00000152086	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5679	IGHVII-40-1	immunoglobulin heavy variable (II)-40-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-40-1	14q32.33	28368	ENSG00000253294	OTTHUMG00000152098	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5680	IGHVII-43-1	immunoglobulin heavy variable (II)-43-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-43-1	14q32.33	28367	ENSG00000283195	OTTHUMG00000191837	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5681	IGHVII-44-2	immunoglobulin heavy variable (II)-44-2 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-44-2	14q32.33	28366	ENSG00000253895	OTTHUMG00000152080	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5682	IGHVII-46-1	immunoglobulin heavy variable (II)-46-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-46-1	14q32.33	28365	ENSG00000253808	OTTHUMG00000151952	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5683	IGHVII-49-1	immunoglobulin heavy variable (II)-49-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-49-1	14q32.33	28364	ENSG00000253386	OTTHUMG00000151974	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5684	IGHVII-51-2	immunoglobulin heavy variable (II)-51-2 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-51-2	14q32.33	28363	ENSG00000253941	OTTHUMG00000151969	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5685	IGHVII-53-1	immunoglobulin heavy variable (II)-53-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-53-1	14q32.33	28362	ENSG00000253714	OTTHUMG00000151954	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5556	IGHV1-67	immunoglobulin heavy variable 1-67 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28463	ENSG00000253274	OTTHUMG00000151868	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5686	IGHVII-60-1	immunoglobulin heavy variable (II)-60-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-60-1	14q32.33	28361	ENSG00000254329	OTTHUMG00000151951	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5557	IGHV1-68	immunoglobulin heavy variable 1-68 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28462	ENSG00000253703	OTTHUMG00000151876	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5687	IGHVII-62-1	immunoglobulin heavy variable (II)-62-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-62-1	14q32.33	28360	ENSG00000253747	OTTHUMG00000151965	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5688	IGHVII-65-1	immunoglobulin heavy variable (II)-65-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-65-1	14q32.33	28359	ENSG00000253169	OTTHUMG00000151970	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5689	IGHVII-67-1	immunoglobulin heavy variable (II)-67-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-67-1	14q32.33	28358	ENSG00000253820	OTTHUMG00000151864	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5690	IGHVII-74-1	immunoglobulin heavy variable (II)-74-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-74-1	14q32.33	28357	ENSG00000254134	OTTHUMG00000151875	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5691	IGHVII-78-1	immunoglobulin heavy variable (II)-78-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(II)-78-1	14q32.33	28356	ENSG00000253674	OTTHUMG00000151863	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5695	IGHVIII-2-1	immunoglobulin heavy variable (III)-2-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-2-1	14q32.33	28355	ENSG00000253780	OTTHUMG00000152321	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5702	IGHVIII-5-1	immunoglobulin heavy variable (III)-5-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-5-1	14q32.33	28354	ENSG00000253387	OTTHUMG00000152274	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5703	IGHVIII-5-2	immunoglobulin heavy variable (III)-5-2 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-5-2	14q32.33	28353	ENSG00000254053	OTTHUMG00000152278	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5692	IGHVIII-11-1	immunoglobulin heavy variable (III)-11-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-11-1	14q32.33	28352	ENSG00000254215	OTTHUMG00000152296	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5693	IGHVIII-13-1	immunoglobulin heavy variable (III)-13-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-13-1	14q32.33	28351	ENSG00000253412	OTTHUMG00000152272	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5558	IGHV1-69	immunoglobulin heavy variable 1-69	Approved	immunoglobulin gene	IGHV1-E		14q32.33	28461	ENSG00000211973	OTTHUMG00000151862	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5694	IGHVIII-16-1	immunoglobulin heavy variable (III)-16-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-16-1	14q32.33	28350	ENSG00000283948	OTTHUMG00000191975	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5696	IGHVIII-22-2	immunoglobulin heavy variable (III)-22-2 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-22-2	14q32.33	28349	ENSG00000254045	OTTHUMG00000152060	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5697	IGHVIII-25-1	immunoglobulin heavy variable (III)-25-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-25-1	14q32.33	28348	ENSG00000253367	OTTHUMG00000152072	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5698	IGHVIII-26-1	immunoglobulin heavy variable (III)-26-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-26-1	14q32.33	28347	ENSG00000253462	OTTHUMG00000152059	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5699	IGHVIII-38-1	immunoglobulin heavy variable (III)-38-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-38-1	14q32.33	28346	ENSG00000253989	OTTHUMG00000152090	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5700	IGHVIII-44	immunoglobulin heavy variable (III)-44 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-44	14q32.33	28345	ENSG00000283562	OTTHUMG00000152065	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5701	IGHVIII-47-1	immunoglobulin heavy variable (III)-47-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-47-1	14q32.33	28344	ENSG00000253862	OTTHUMG00000151949	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5704	IGHV8-51-1	immunoglobulin heavy variable IGHV8-51-1 (non-functional)	Approved	immunoglobulin gene	IGHVIII-51-1	IGHV(III)-51-1	14q32.33	28343	ENSG00000254167	OTTHUMG00000151957	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5705	IGHVIII-67-2	immunoglobulin heavy variable (III)-67-2 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-67-2	14q32.33	28342	ENSG00000254036	OTTHUMG00000151861	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5706	IGHVIII-67-3	immunoglobulin heavy variable (III)-67-3 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-67-3	14q32.33	28341	ENSG00000253635	OTTHUMG00000151879	349	Immunoglobulin heavy locus at 14q32.33
HGNC:49601	IGHV1-69D	immunoglobulin heavy variable 1-69D	Approved	immunoglobulin gene			14q32.33	102723169	ENSG00000280411	OTTHUMG00000189341	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5707	IGHVIII-67-4	immunoglobulin heavy variable (III)-67-4 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-67-4	14q32.33	28340	ENSG00000254052	OTTHUMG00000151874	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5708	IGHVIII-76-1	immunoglobulin heavy variable (III)-76-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-76-1	14q32.33	28339	ENSG00000253310	OTTHUMG00000151872	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5709	IGHVIII-82	immunoglobulin heavy variable (III)-82 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(III)-82	14q32.33	28338	ENSG00000253303	OTTHUMG00000151732	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5710	IGHVIV-44-1	immunoglobulin heavy variable (IV)-44-1 (pseudogene)	Approved	immunoglobulin pseudogene		IGHV(IV)-44-1	14q32.33	28337	ENSG00000253465	OTTHUMG00000152064	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5482	IGHD1-1	immunoglobulin heavy diversity 1-1	Approved	immunoglobulin gene		IGHD11	14q32.33	28510	ENSG00000236170	OTTHUMG00000152359	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5486	IGHD1-7	immunoglobulin heavy diversity 1-7	Approved	immunoglobulin gene		DM1, IGHD17	14q32.33	28509	ENSG00000237197	OTTHUMG00000152357	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5483	IGHD1-14	immunoglobulin heavy diversity 1-14 (non-functional)	Approved	immunoglobulin gene		IGHD114, DM2	14q32.33	28508	ENSG00000227108	OTTHUMG00000152369	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5484	IGHD1-20	immunoglobulin heavy diversity 1-20	Approved	immunoglobulin gene		IGHD120	14q32.33	28507	ENSG00000237020	OTTHUMG00000152432	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5485	IGHD1-26	immunoglobulin heavy diversity 1-26	Approved	immunoglobulin gene		IGHD126	14q32.33	28506	ENSG00000211907	OTTHUMG00000152429	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5490	IGHD2-2	immunoglobulin heavy diversity 2-2	Approved	immunoglobulin gene		IGHD22	14q32.33	28505	ENSG00000211931	OTTHUMG00000152356	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5560	IGHV1-38-4	immunoglobulin heavy variable 1-38-4 (non-functional)	Approved	immunoglobulin gene	IGHV1-C	IGHV1-c	14q32.33 not on reference assembly	28460			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5492	IGHD2-8	immunoglobulin heavy diversity 2-8	Approved	immunoglobulin gene		IGHD28, DLR1	14q32.33	28504	ENSG00000211925	OTTHUMG00000152361	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5489	IGHD2-15	immunoglobulin heavy diversity 2-15	Approved	immunoglobulin gene		IGHD215, D2	14q32.33	28503	ENSG00000211918	OTTHUMG00000152430	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5491	IGHD2-21	immunoglobulin heavy diversity 2-21	Approved	immunoglobulin gene		IGHD221	14q32.33	28502	ENSG00000211912	OTTHUMG00000152428	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5498	IGHD3-3	immunoglobulin heavy diversity 3-3	Approved	immunoglobulin gene		IGHD33, DXP4	14q32.33	28501	ENSG00000211930	OTTHUMG00000152358	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5499	IGHD3-9	immunoglobulin heavy diversity 3-9	Approved	immunoglobulin gene		IGHD39, DXP1	14q32.33	28500	ENSG00000211924	OTTHUMG00000152352	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5495	IGHD3-10	immunoglobulin heavy diversity 3-10	Approved	immunoglobulin gene		IGHD310, DXP'1	14q32.33	28499	ENSG00000211923	OTTHUMG00000152354	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5496	IGHD3-16	immunoglobulin heavy diversity 3-16	Approved	immunoglobulin gene		IGHD316	14q32.33	28498	ENSG00000211917	OTTHUMG00000152439	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5497	IGHD3-22	immunoglobulin heavy diversity 3-22	Approved	immunoglobulin gene		IGHD322	14q32.33	28497	ENSG00000211911	OTTHUMG00000152434	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5505	IGHD4-4	immunoglobulin heavy diversity 4-4	Approved	immunoglobulin gene		IGHD44, DA4	14q32.33	28496	ENSG00000233655	OTTHUMG00000152355	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5502	IGHD4-11	immunoglobulin heavy diversity 4-11 (non-functional)	Approved	immunoglobulin gene		IGHD411, DA1	14q32.33	28495	ENSG00000232543	OTTHUMG00000152368	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5562	IGHV1-69-2	immunoglobulin heavy variable 1-69-2	Approved	immunoglobulin gene	IGHV1-F	IGHV1-f	14q32.33	28458	ENSG00000281990	OTTHUMG00000191146	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5503	IGHD4-17	immunoglobulin heavy diversity 4-17	Approved	immunoglobulin gene		IGHD417	14q32.33	28494	ENSG00000227800	OTTHUMG00000152437	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5504	IGHD4-23	immunoglobulin heavy diversity 4-23 (non-functional)	Approved	immunoglobulin gene		IGHD423	14q32.33	28493	ENSG00000227196	OTTHUMG00000152438	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5511	IGHD5-5	immunoglobulin heavy diversity 5-5	Approved	immunoglobulin gene		IGHD55, DK4	14q32.33	28492	ENSG00000211928	OTTHUMG00000152360	349	Immunoglobulin heavy locus at 14q32.33
